organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,collection_id,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,species,quantity,length_cm,estimated_quantity,comments,quality_log
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,5,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2016-11-13,3,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE3_1,MGFSH20953,fish,,,2012-11-12T21:30:43.000Z,2012-11-12T21:34:14.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-11-13,1,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE1_1,MGFSH20954,fish,,,2012-11-12T20:59:29.000Z,2012-11-12T21:03:49.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-11-13,1,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE1_1,MGFSH20954,fish,,,2012-11-12T20:59:29.000Z,2012-11-12T21:03:49.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-11-13,1,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE1_1,MGFSH20954,fish,,,2012-11-12T20:59:29.000Z,2012-11-12T21:03:49.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-11-13,1,Zach,Kyle,FISH_2016-11-13_PRUTH_BAY_EDGE1_1,MGFSH20954,fish,,,2012-11-12T20:59:29.000Z,2012-11-12T21:03:49.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2016-11-13,5,Zach,Derek,FISH_2016-11-13_PRUTH_BAY_INTERIOR5_1,MGFSH20956,fish,,,2012-11-12T20:50:54.000Z,2012-11-12T20:54:10.000Z,,8,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-11-14,6,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_INTERIOR6_1,MGFSH20968,fish,,,2012-11-14T20:42:55.000Z,2012-11-14T20:45:05.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-11-14,6,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_INTERIOR6_1,MGFSH20968,fish,,,2012-11-14T20:42:55.000Z,2012-11-14T20:45:05.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-11-14,6,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_INTERIOR6_1,MGFSH20968,fish,,,2012-11-14T20:42:55.000Z,2012-11-14T20:45:05.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-11-14,6,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_INTERIOR6_1,MGFSH20968,fish,,,2012-11-14T20:42:55.000Z,2012-11-14T20:45:05.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-11-14,4,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR4_1,MGFSH20971,fish,,,2012-11-14T20:06:34.000Z,2012-11-14T20:09:46.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-11-14,2,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_EDGE2_1,MGFSH20975,fish,,,2012-11-14T19:25:37.000Z,2012-11-14T19:28:43.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-11-14,2,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_EDGE2_1,MGFSH20975,fish,,,2012-11-14T19:25:37.000Z,2012-11-14T19:28:43.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-11-14,3,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE3_1,MGFSH20979,fish,,,2012-11-14T21:00:45.000Z,2012-11-14T09:04:07.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-11-14,3,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE3_1,MGFSH20979,fish,,,2012-11-14T21:00:45.000Z,2012-11-14T09:04:07.000Z,,2,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-11-14,3,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE3_1,MGFSH20979,fish,,,2012-11-14T21:00:45.000Z,2012-11-14T09:04:07.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-11-14,5,Derek;Kyle,Derek,FISH_2016-11-14_CHOKED_PASS_INTERIOR5_1,MGFSH20980,fish,,,2012-11-14T19:42:59.000Z,2012-11-14T19:45:29.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-11-14,7,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE7_1,MGFSH20983,fish,,,2012-11-13T22:28:18.000Z,2012-11-13T22:32:37.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-11-14,7,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE7_1,MGFSH20983,fish,,,2012-11-13T22:28:18.000Z,2012-11-13T22:32:37.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-11-14,7,Derek;Kyle,Kyle,FISH_2016-11-14_CHOKED_PASS_EDGE7_1,MGFSH20983,fish,,,2012-11-13T22:28:18.000Z,2012-11-13T22:32:37.000Z,,1,,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-11-18,1,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_EDGE1_3,MGFSH23980,fish,,,2017-11-11T18:24:58.000Z,2017-11-11T18:28:26.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-11-18,2,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_EDGE2_2,MGFSH23981,fish,,,2017-11-18T18:55:20.000Z,2017-11-18T18:58:37.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-11-18,4,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_INTERIOR4_3,MGFSH23982,fish,,,2017-11-18T20:23:31.000Z,2017-11-18T20:26:54.000Z,no_obs,,,,,1: No fish observed
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2017-11-18,5,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_INTERIOR5_3,MGFSH23985,fish,,,2017-11-18T20:52:05.000Z,2017-11-18T20:57:24.000Z,threespine_stickleback,1,3,false,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2017-11-18,5,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_INTERIOR5_3,MGFSH23984,fish,,,2017-11-18T20:52:05.000Z,2017-11-18T20:57:24.000Z,threespine_stickleback,1,2,false,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2017-11-18,5,angeleen;other,zach,FISH_2017-11-18_PRUTH_BAY_INTERIOR5_3,MGFSH23983,fish,,,2017-11-18T20:52:05.000Z,2017-11-18T20:57:24.000Z,threespine_stickleback,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30537,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,greenling/kelp,1,15,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30536,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,greenling/kelp,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30535,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,tubesnout,20,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30534,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/copper,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30533,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/copper,1,15,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30532,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/black-yellowtail_complex,1,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30531,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/black-yellowtail_complex,4,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30530,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/black-yellowtail_complex,2,2,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30529,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,perch/shiner,10,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30528,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/cqb,11,2,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE1_3,MGFSH30527,fish,,,2019-08-06T16:01:01.000Z,2019-08-06T16:05:07.000Z,rockfish/cqb,1,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30551,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,unknown cod,2,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30550,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,greenling/kelp,1,24,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30549,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,greenling/kelp,1,13,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30548,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,greenling/kelp,1,11,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30547,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,tubesnout,1,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30546,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/black-yellowtail_complex,1,8,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30545,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/black-yellowtail_complex,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30544,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/black-yellowtail_complex,1,6,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30543,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/cqb,12,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30542,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/cqb,4,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30541,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/copper,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30540,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/copper,1,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30539,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,rockfish/copper,1,13,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2019-08-06,1,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE1_4,MGFSH30538,fish,,,2019-08-06T16:08:30.000Z,2019-08-06T16:14:45.000Z,perch/shiner,16,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE2_3,MGFSH30554,fish,,,2019-08-07T16:13:55.000Z,2019-08-07T16:17:08.000Z,rockfish/cqb,16,2,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE2_3,MGFSH30553,fish,,,2019-08-07T16:13:55.000Z,2019-08-07T16:17:08.000Z,greenling/kelp,1,25,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE2_3,MGFSH30552,fish,,,2019-08-07T16:13:55.000Z,2019-08-07T16:17:08.000Z,perch/shiner,7,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30563,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,flounder/starry,1,35,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30562,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,big skate,1,70,false,,1: 50w 50L
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30561,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,perch/striped,1,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30560,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,rockfish/black-yellowtail_complex,1,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30559,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,rockfish/black-yellowtail_complex,1,6,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30558,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,perch/shiner,13,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30557,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,perch/shiner,40,11,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30556,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,rockfish/cqb,8,4,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2019-08-06,2,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE2_4,MGFSH30555,fish,,,2019-08-07T16:19:52.000Z,2019-08-07T16:25:59.000Z,rockfish/cqb,5,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30569,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,perch/striped,2,5,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30568,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,greenling/kelp,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30567,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,rockfish/copper,1,7,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30566,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30565,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,rockfish/black-yellowtail_complex,10,3,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,derek,FISH_2019-08-06_CHOKED_PASS_EDGE3_3,MGFSH30564,fish,,,2019-08-07T16:47:48.000Z,2019-08-07T16:51:54.000Z,rockfish/cqb,7,2,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30582,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,greenling/kelp,1,32,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30581,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,greenling/kelp,1,23,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30580,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,rockfish/black-yellowtail_complex,4,6,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30579,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,perch/shiner,10,12,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30578,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,perch/shiner,1,11,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30577,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,perch/shiner,1,10,false,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2019-08-06,3,angeleen;carolyn,zach,FISH_2019-08-06_CHOKED_PASS_EDGE3_4,MGFSH30576,fish,,,2019-08-07T16:55:27.000Z,2019-08-07T17:00:38.000Z,rockfish/cqb,1,4,false,,
