"","action","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","species","quantity","length_cm","estimated_quantity","comments","quality_log"
"98",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30595","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/black-yellowtail_complex",26,4,FALSE,NA,NA
"99",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30596","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/cqb",30,2,FALSE,NA,NA
"100",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30597","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/yellowtail",2,10,FALSE,NA,NA
"101",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30598","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/yellowtail",2,7,FALSE,NA,NA
"102",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30599","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/yellowtail",1,5,FALSE,NA,NA
"103",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30600","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/copper",2,10,FALSE,NA,NA
"104",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30601","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/copper",1,5,FALSE,NA,NA
"105",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","derek","MGFSH30602","fish",NA,NA,2019-08-07 17:39:58,2019-08-07 17:44:11,"rockfish/copper",2,7,FALSE,NA,NA
"106",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30603","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/black",20,20,FALSE,NA,NA
"107",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30604","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/black",100,16,FALSE,NA,NA
"108",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30606","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/cqb",3,4,FALSE,NA,NA
"109",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30607","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/cqb",3,3,FALSE,NA,NA
"110",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30608","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/copper",1,18,FALSE,NA,NA
"111",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30609","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/copper",2,10,FALSE,NA,NA
"112",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30610","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/copper",1,22,FALSE,NA,NA
"113",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30611","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/copper",1,15,FALSE,NA,NA
"114",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30612","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"rockfish/black-yellowtail_complex",2,6,FALSE,NA,NA
"115",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30613","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"perch/shiner",1,12,FALSE,NA,NA
"116",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30614","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"perch/shiner",2,10,FALSE,NA,NA
"117",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2019-08-06,7,"angeleen,carolyn","zach","MGFSH30615","fish",NA,NA,2019-08-07 17:48:48,2019-08-07 17:55:58,"sculpin/manacled",1,3,FALSE,NA,NA
"118",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30616","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"bay_pipefish",1,12,FALSE,NA,NA
"119",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30617","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"tubesnout",1,12,FALSE,NA,NA
"120",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30618","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"perch/shiner",1,10,FALSE,NA,NA
"121",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30619","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"greenling/kelp",2,7,FALSE,NA,NA
"122",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30620","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"greenling/kelp",1,15,FALSE,NA,NA
"123",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30621","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"greenling/kelp",1,9,FALSE,NA,NA
"124",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30622","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"rockfish/copper",2,5,FALSE,NA,NA
"125",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30623","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"rockfish/copper",1,7,FALSE,NA,NA
"126",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","derek","MGFSH30624","fish",NA,NA,2019-08-06 16:29:43,2019-08-06 16:34:49,"rockfish/cqb",3,2,FALSE,NA,NA
"127",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30625","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"perch/shiner",60,10,FALSE,NA,NA
"128",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30626","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"perch/shiner",1,12,FALSE,NA,NA
"129",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30627","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"tubesnout",2,6,FALSE,NA,NA
"130",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30628","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"tubesnout",2,10,FALSE,NA,NA
"131",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30629","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"tubesnout",1,14,FALSE,NA,NA
"132",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2019-08-06,4,"angeleen,carolyn","zach","MGFSH30630","fish",NA,NA,2019-08-06 16:36:42,2019-08-06 16:40:45,"rockfish/black-yellowtail_complex",1,6,FALSE,NA,NA
"133",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30631","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"greenling/kelp",1,20,FALSE,NA,NA
"134",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30632","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"greenling/kelp",1,5,FALSE,NA,NA
"135",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30633","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"rockfish/black-yellowtail_complex",2,3,FALSE,NA,NA
"136",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30634","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"rockfish/cqb",1,2,FALSE,NA,NA
"137",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30635","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"perch/shiner",10,10,FALSE,NA,NA
"138",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30636","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"perch/shiner",1,7,FALSE,NA,NA
"139",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30637","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"flounder/starry",1,35,FALSE,NA,NA
"140",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30638","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"rockfish/copper",1,7,FALSE,NA,NA
"141",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30639","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"rockfish/copper",1,10,FALSE,NA,NA
"142",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","derek","MGFSH30640","fish",NA,NA,2019-08-06 17:29:56,2019-08-06 17:33:06,"rockfish/copper",1,9,FALSE,NA,NA
"143",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30641","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"rockfish/black-yellowtail_complex",1,6,FALSE,NA,NA
"144",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30642","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"perch/shiner",1,12,FALSE,NA,NA
"145",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30643","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"perch/shiner",1,10,FALSE,NA,NA
"146",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30644","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"perch/shiner",1,11,FALSE,NA,NA
"147",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30645","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"greenling/kelp",1,8,FALSE,NA,NA
"148",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30646","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"greenling/kelp",1,10,FALSE,NA,NA
"149",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30647","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"greenling/kelp",1,12,FALSE,NA,NA
"150",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2019-08-06,5,"angeleen,carolyn","zach","MGFSH30648","fish",NA,NA,2019-08-06 17:37:31,2019-08-06 17:41:39,"rockfish/cqb",2,3,FALSE,NA,NA
"151",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30649","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"tubesnout",32,7,FALSE,NA,NA
"152",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30650","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"perch/shiner",3,10,FALSE,NA,NA
"153",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30651","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,15,FALSE,NA,NA
"154",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30652","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,5,FALSE,NA,NA
"155",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30653","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,7,FALSE,NA,NA
"156",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30654","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,8,FALSE,NA,NA
"157",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30655","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,10,FALSE,NA,NA
"158",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30656","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"rockfish/copper",1,12,FALSE,NA,NA
"159",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","derek","MGFSH30657","fish",NA,NA,2019-08-06 18:02:09,2019-08-06 18:07:15,"greenling/kelp",1,5,FALSE,NA,NA
"160",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30658","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"rockfish/copper",1,4,FALSE,NA,NA
"161",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30659","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"perch/shiner",70,10,TRUE,NA,NA
"162",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30660","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"tubesnout",29,8,FALSE,NA,NA
"163",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30661","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"tubesnout",13,7,FALSE,NA,NA
"164",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30662","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"rockfish/cqb",1,4,FALSE,NA,NA
"165",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30663","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"perch/striped",1,14,FALSE,NA,NA
"166",NA,"HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2019-08-06,6,"angeleen,carolyn","zach","MGFSH30664","fish",NA,NA,2019-08-06 18:09:11,2019-08-06 18:14:26,"perch/striped",1,20,FALSE,NA,NA
"167",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1",2019-08-08,1,"angeleen","derek","MGFSH30727","fish",NA,NA,2019-08-08 17:20:32,2019-08-08 17:25:38,"perch/shiner",90,5,TRUE,NA,NA
"168",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1",2019-08-08,1,"angeleen","zach","MGFSH30728","fish",NA,NA,2019-08-08 17:28:47,2019-08-08 17:32:55,"perch/shiner",200,6,TRUE,NA,NA
"169",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1",2019-08-08,1,"angeleen","zach","MGFSH30729","fish",NA,NA,2019-08-08 17:28:47,2019-08-08 17:32:55,"gunnel/penpoint",1,9,FALSE,NA,NA
"170",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1",2019-08-08,1,"angeleen","zach","MGFSH30730","fish",NA,NA,2019-08-08 17:28:47,2019-08-08 17:32:55,"sculpin/unknown",1,5,FALSE,NA,NA
"171",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","derek","MGFSH30731","fish",NA,NA,2019-08-08 16:45:52,2019-08-08 16:53:00,"greenling/kelp",1,10,FALSE,NA,NA
"172",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","derek","MGFSH30732","fish",NA,NA,2019-08-08 16:45:52,2019-08-08 16:53:00,"greenling/kelp",1,15,FALSE,NA,NA
"173",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","zach","MGFSH30733","fish",NA,NA,2019-08-08 16:37:53,2019-08-08 17:03:56,"perch/shiner",1,10,FALSE,NA,NA
"174",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","zach","MGFSH30734","fish",NA,NA,2019-08-08 16:37:53,2019-08-08 17:03:56,"perch/shiner",12,6,FALSE,NA,NA
"175",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","zach","MGFSH30735","fish",NA,NA,2019-08-08 16:37:53,2019-08-08 17:03:56,"perch/shiner",100,5,TRUE,NA,NA
"176",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","zach","MGFSH30736","fish",NA,NA,2019-08-08 16:37:53,2019-08-08 17:03:56,"rockfish/black-yellowtail_complex",5,6,FALSE,NA,NA
"177",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2",2019-08-08,2,"angeleen","zach","MGFSH30737","fish",NA,NA,2019-08-08 16:37:53,2019-08-08 17:03:56,"sculpin/buffalo",1,7,FALSE,NA,NA
"178",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","derek","MGFSH30738","fish",NA,NA,2019-08-08 17:57:05,2019-08-08 18:01:10,"rockfish/cqb",1,2,FALSE,NA,NA
"179",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","derek","MGFSH30739","fish",NA,NA,2019-08-08 17:57:05,2019-08-08 18:01:10,"rockfish/copper",1,10,FALSE,NA,NA
"180",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","derek","MGFSH30740","fish",NA,NA,2019-08-08 17:57:05,2019-08-08 18:01:10,"sculpin/manacled",1,3,FALSE,NA,NA
"181",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","derek","MGFSH30741","fish",NA,NA,2019-08-08 17:57:05,2019-08-08 18:01:10,"tubesnout",12,7,FALSE,NA,NA
"182",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30742","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",1,9,FALSE,NA,NA
"183",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30743","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",2,10,FALSE,NA,NA
"184",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30744","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",1,14,FALSE,NA,NA
"185",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30745","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",1,11,FALSE,NA,NA
"186",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30746","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",1,4,FALSE,NA,NA
"187",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30747","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"rockfish/copper",1,3,FALSE,NA,NA
"188",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30748","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"greenling/kelp",1,8,FALSE,NA,NA
"189",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30749","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"greenling/kelp",1,11,FALSE,NA,NA
"190",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2019-08-08,3,"angeleen","zach","MGFSH30750","fish",NA,NA,2019-08-08 18:06:19,2019-08-08 18:11:25,"sculpin/manacled",1,3,FALSE,NA,NA
"191",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2019-08-08,4,"angeleen","derek","MGFSH30751","fish",NA,NA,2019-08-08 18:23:21,2019-08-08 18:28:30,"rockfish/cqb",2,2,FALSE,NA,NA
"192",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2019-08-08,4,"angeleen","derek","MGFSH30752","fish",NA,NA,2019-08-08 18:23:21,2019-08-08 18:28:30,"rockfish/cqb",1,3,FALSE,NA,NA
"193",NA,"HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2019-08-08,4,"angeleen","derek","MGFSH30753","fish",NA,NA,2019-08-08 18:23:21,2019-08-08 18:28:30,"tubesnout",1,5,FALSE,NA,NA
